index,voted
0,1.9561643600463867
1,1.9999217987060547
2,1.9998937845230103
3,1.5828311443328857
4,1.9997656345367432
5,1.7238750457763672
6,1.9647026062011719
7,1.8046460151672363
8,1.2090421915054321
9,1.9968270063400269
10,1.0524150133132935
11,1.994098424911499
12,1.5232408046722412
13,1.9999760389328003
14,1.9887821674346924
15,1.9999990463256836
16,1.9988760948181152
17,1.6175838708877563
18,1.4105257987976074
19,1.8510249853134155
20,1.9991563558578491
21,1.7473723888397217
22,1.6129268407821655
23,1.714883804321289
24,1.9990217685699463
25,1.4634127616882324
26,1.999996304512024
27,1.4891352653503418
28,1.5638713836669922
29,1.7608604431152344
30,1.9369345903396606
31,1.9827160835266113
32,1.3745968341827393
33,1.3282244205474854
34,1.9851535558700562
35,1.0656263828277588
36,1.4910621643066406
37,1.7454516887664795
38,1.6765128374099731
39,1.572383999824524
40,1.8670825958251953
41,1.8714170455932617
42,1.9937936067581177
43,1.9008654356002808
44,1.9996181726455688
45,1.2669239044189453
46,1.8154845237731934
47,1.9993960857391357
48,1.998248815536499
49,1.9987807273864746
50,1.8779685497283936
51,1.9999946355819702
52,1.998274803161621
53,1.9956053495407104
54,1.9999282360076904
55,1.7924816608428955
56,1.3582770824432373
57,1.9552487134933472
58,1.9998782873153687
59,1.6514827013015747
60,1.984330415725708
61,1.539965033531189
62,1.9905295372009277
63,1.3522874116897583
64,1.2739198207855225
65,1.8301634788513184
66,1.221850872039795
67,1.5020874738693237
68,1.8192124366760254
69,1.9468852281570435
70,1.685806155204773
71,1.7946398258209229
72,1.2610292434692383
73,1.9999878406524658
74,1.995728611946106
75,1.6189844608306885
76,1.5414754152297974
77,1.347735047340393
78,1.937304139137268
79,1.2557544708251953
80,1.999244213104248
81,1.61556875705719
82,1.8298941850662231
83,1.3594120740890503
84,1.997361660003662
85,1.4995194673538208
86,1.7803616523742676
87,1.3183830976486206
88,1.9748419523239136
89,1.999998927116394
90,1.9896568059921265
91,1.526884913444519
92,1.388236403465271
93,1.3405823707580566
94,1.9482464790344238
95,1.9861713647842407
96,1.6847007274627686
97,2.0
98,1.4704294204711914
99,1.8616036176681519
100,1.028794288635254
101,1.734554648399353
