index,voted
0,1.4615494012832642
1,1.857199788093567
2,1.3948915004730225
3,1.313277006149292
4,1.8572744131088257
5,1.311539888381958
6,1.7756651639938354
7,1.465804100036621
8,1.4020437002182007
9,1.7125362157821655
10,1.3734550476074219
11,1.49583101272583
12,1.385049819946289
13,1.6758826971054077
14,1.1788685321807861
15,1.8625869750976562
16,1.4157217741012573
17,1.202775001525879
18,1.459741234779358
19,1.45963454246521
20,1.2765058279037476
21,1.382593035697937
22,1.117566466331482
23,1.3102822303771973
24,1.555763840675354
25,1.1286267042160034
26,1.8805251121520996
27,1.5416414737701416
28,1.4965852499008179
29,1.1408743858337402
30,1.5458025932312012
31,1.5400464534759521
32,1.2945805788040161
33,1.243549108505249
34,1.5276859998703003
35,1.216563105583191
36,1.3363319635391235
37,1.3408362865447998
38,1.3983396291732788
39,1.3788244724273682
40,1.389840006828308
41,1.9003698825836182
42,1.6797212362289429
43,1.1186740398406982
44,1.7151328325271606
45,1.2242610454559326
46,1.6621911525726318
47,1.4177584648132324
48,1.2800730466842651
49,1.5486139059066772
50,1.160138726234436
51,1.6114296913146973
52,1.1726157665252686
53,1.7926170825958252
54,1.9298511743545532
55,1.5143312215805054
56,1.7142882347106934
57,1.6821974515914917
58,1.628394365310669
59,1.2716386318206787
60,1.551369071006775
61,1.3407630920410156
62,1.5119563341140747
63,1.1950818300247192
64,1.3612562417984009
65,1.56528639793396
66,1.3136056661605835
67,1.2522895336151123
68,1.6772880554199219
69,1.5595269203186035
70,1.3111650943756104
71,1.3141180276870728
72,1.455236792564392
73,1.740889310836792
74,1.6627851724624634
75,1.158069372177124
76,1.5155982971191406
77,1.1612334251403809
78,1.6205991506576538
79,1.382426142692566
80,1.858550786972046
81,1.2649110555648804
82,1.243091106414795
83,1.3895270824432373
84,1.6989428997039795
85,1.5645374059677124
86,1.7081422805786133
87,1.275079369544983
88,1.4518163204193115
89,1.6866974830627441
90,1.7323473691940308
91,1.3734188079833984
92,1.3179378509521484
93,1.3975919485092163
94,1.5801225900650024
95,1.82303786277771
96,1.6089880466461182
97,1.580806851387024
98,1.2630858421325684
99,1.4494993686676025
100,1.179412603378296
101,1.4284802675247192
102,1.6182706356048584
103,1.339232325553894
104,1.167331576347351
105,1.372249960899353
106,1.2794663906097412
107,1.711995244026184
108,1.710479497909546
109,1.060703158378601
110,1.5852477550506592
111,1.1492135524749756
112,1.8242374658584595
113,1.7106014490127563
114,1.808779239654541
115,1.708400011062622
116,1.2084718942642212
117,1.2358951568603516
118,1.2485857009887695
119,1.3021899461746216
120,1.341215968132019
121,1.454556941986084
122,1.7603182792663574
123,1.3069010972976685
124,1.4128445386886597
125,1.5270581245422363
126,1.7054405212402344
127,1.8377763032913208
128,1.8862169981002808
129,1.3687340021133423
130,1.2261420488357544
131,1.1453994512557983
132,1.3366140127182007
133,1.509857177734375
134,1.5358304977416992
135,1.5336852073669434
136,1.4023771286010742
137,1.5024645328521729
138,1.2277635335922241
139,1.914491891860962
140,1.6802725791931152
141,1.7874884605407715
142,1.1915879249572754
143,1.3124076128005981
144,1.6989673376083374
145,1.429858922958374
146,1.4452660083770752
147,1.164780616760254
148,1.607482671737671
149,1.200771689414978
