index,voted
0,0.5586564540863037
1,0.055639587342739105
2,0.5242487192153931
3,0.7502046227455139
4,0.3417494297027588
5,0.4802559018135071
6,0.19277872145175934
7,0.49273139238357544
8,0.6297736167907715
9,0.4790987968444824
10,0.6653814315795898
11,0.19179941713809967
12,0.5667988061904907
13,0.44874072074890137
14,0.6352089643478394
15,0.07074945420026779
16,0.3444916903972626
17,0.61253422498703
18,0.5423544049263
19,0.5297130346298218
20,0.650094211101532
21,0.5622382760047913
22,0.7827513217926025
23,0.6573604941368103
24,0.13110193610191345
25,0.8496726155281067
26,0.08972296118736267
27,0.5770425796508789
28,0.5964968800544739
29,0.7455930709838867
30,0.5043576955795288
31,0.28131547570228577
32,0.7349098324775696
33,0.32785937190055847
34,0.5377283692359924
35,0.8002495169639587
36,0.6049795746803284
37,0.55450439453125
38,0.7087505459785461
39,0.6140620708465576
40,0.5997485518455505
41,0.19289357960224152
42,0.10355930775403976
43,0.3870977461338043
44,0.01813354715704918
45,0.6091281771659851
46,0.40550023317337036
47,0.04487131908535957
48,0.5275366902351379
49,0.1581529825925827
50,0.7179499268531799
51,0.23601332306861877
52,0.4165845513343811
53,0.20417283475399017
54,0.01685633324086666
55,0.4968140423297882
56,0.4826129078865051
57,0.4083667993545532
58,0.2751297652721405
59,0.6245339512825012
60,0.29698899388313293
61,0.5310741662979126
62,0.56501305103302
63,0.630394458770752
64,0.6604759693145752
65,0.4162614941596985
66,0.6292948722839355
67,0.72247314453125
68,0.5595461130142212
69,0.4885636270046234
70,0.7389426827430725
71,0.579273521900177
72,0.7174407839775085
73,0.28290629386901855
74,0.3023929297924042
75,0.6416857242584229
76,0.16129593551158905
77,0.6489740014076233
78,0.5088180899620056
79,0.6264001131057739
80,0.05977095663547516
81,0.6492277383804321
82,0.5941627621650696
83,0.5865593552589417
84,0.2862629294395447
85,0.5589418411254883
86,0.33033230900764465
87,0.6215439438819885
88,0.6612716913223267
89,0.3651670217514038
90,0.006278803572058678
91,0.6565176248550415
92,0.7049236297607422
93,0.6104462146759033
94,0.49723896384239197
95,0.23565518856048584
96,0.46645835041999817
97,0.049271360039711
98,0.5611305832862854
99,0.45029956102371216
100,0.772627055644989
101,0.5543819665908813
102,0.35925617814064026
103,0.5897256731987
104,0.7602183222770691
105,0.6078124046325684
106,0.59634929895401
107,0.6045939326286316
108,0.3739781081676483
109,0.6722063422203064
110,0.40112948417663574
111,0.6981785297393799
112,0.21195261180400848
113,0.2071114480495453
114,0.15894117951393127
115,0.14100220799446106
116,0.5486487746238708
117,0.7208714485168457
118,0.7016331553459167
119,0.643555223941803
120,0.6154986619949341
121,0.21494583785533905
122,0.011564061045646667
123,0.7274859547615051
124,0.662177562713623
125,0.49724870920181274
126,0.008423642255365849
127,0.2924482524394989
128,0.018483517691493034
129,0.4972219467163086
130,0.7198525071144104
131,0.8028825521469116
132,0.695554256439209
133,0.24065254628658295
134,0.0109346192330122
135,0.1281535029411316
136,0.7131747007369995
137,0.4266948103904724
138,0.6398707628250122
139,0.017424168065190315
140,0.5464681386947632
141,0.18710701167583466
142,0.7547434568405151
143,0.6350645422935486
144,0.5535064339637756
145,0.6407437324523926
146,0.24576425552368164
147,0.7391589879989624
148,0.5434016585350037
149,0.5733702182769775
150,0.638022780418396
151,0.6126567721366882
152,0.3953050374984741
153,0.5618932247161865
154,0.5302254557609558
155,0.5503931045532227
156,0.23009686172008514
157,0.568884015083313
158,0.037971943616867065
159,0.5579654574394226
160,0.20482881367206573
161,0.6030932068824768
162,0.657053530216217
163,0.5437832474708557
164,0.37271466851234436
165,0.4596659541130066
166,0.5474560856819153
167,0.14655885100364685
168,0.5521689653396606
169,0.021203629672527313
170,0.016577057540416718
171,0.5136029124259949
172,0.7528605461120605
173,0.29407238960266113
174,0.1774093210697174
175,0.33850812911987305
176,0.22525115311145782
177,0.5979478359222412
178,0.8024930357933044
179,0.004968577064573765
180,0.030650164932012558
181,0.517353355884552
182,0.07052861154079437
183,0.6145658493041992
184,0.6733075976371765
185,0.579010546207428
186,0.4670480489730835
187,0.5002127885818481
188,0.3902435898780823
189,0.4860033094882965
190,0.4018833339214325
191,0.4388805627822876
192,0.25237151980400085
193,0.7290636301040649
194,0.5530735850334167
195,0.6429357528686523
196,0.627610981464386
197,0.8100067973136902
198,0.6927520632743835
199,0.527177631855011
200,0.6105722784996033
201,0.5280313491821289
202,0.787525475025177
203,0.7240066528320312
204,0.004837735090404749
205,0.7430977821350098
206,0.6727613210678101
207,0.6455968618392944
208,0.7462466359138489
209,0.2793334722518921
210,0.013797641731798649
211,0.5659492611885071
212,0.7499831318855286
213,0.03521750494837761
214,0.6836304664611816
215,0.6059638857841492
216,0.3014645278453827
217,0.6733843088150024
218,0.71586674451828
219,0.6340700387954712
220,0.5554310083389282
221,0.6532525420188904
222,0.24947676062583923
223,0.7864990830421448
224,0.5811864137649536
225,0.6801777482032776
226,0.5158910751342773
227,0.020741038024425507
228,0.5563259124755859
229,0.5732783675193787
230,0.6206122636795044
231,0.6089285612106323
232,0.6912458539009094
233,0.17540834844112396
234,0.019046928733587265
235,0.2440161108970642
236,0.05833202973008156
237,0.20268726348876953
238,0.2363690882921219
239,0.5668450593948364
240,0.509370744228363
241,0.49398693442344666
242,0.653792679309845
243,0.3339803218841553
244,0.4702380895614624
245,0.7440610527992249
246,0.6506996750831604
247,0.43315112590789795
248,0.7673932313919067
249,0.2935583293437958
250,0.21586816012859344
251,0.7944027781486511
252,0.5716329216957092
253,0.28390607237815857
254,0.72867751121521
255,0.6082342267036438
256,0.7128020524978638
257,0.6023275256156921
258,0.2291141152381897
259,0.5923093557357788
260,0.011969653889536858
261,0.5256839990615845
262,0.7133954763412476
263,0.4178612232208252
264,0.6233707666397095
265,0.697716236114502
266,0.3954004645347595
267,0.20963293313980103
268,0.422563374042511
269,0.408983439207077
270,0.6522157192230225
271,0.6852350234985352
272,0.4751686155796051
273,0.6390575766563416
274,0.6609851121902466
275,0.4738774299621582
276,0.009933552704751492
277,0.0050945524126291275
278,0.3343954384326935
279,0.668350100517273
280,0.5465008020401001
281,0.306763619184494
282,0.21889187395572662
283,0.5568286776542664
284,0.6479321718215942
285,0.6334201693534851
286,0.6776648759841919
287,0.6558314561843872
288,0.7754550576210022
289,0.30576297640800476
290,0.8069949746131897
291,0.23511168360710144
292,0.6778615713119507
293,0.4548987150192261
294,0.4363235831260681
295,0.582626223564148
296,0.6806411147117615
297,0.7939355969429016
298,0.6839868426322937
299,0.16686908900737762
300,0.2492453157901764
301,0.4578604996204376
302,0.29754704236984253
303,0.5818187594413757
304,0.06085115671157837
305,0.22920218110084534
306,0.5973017811775208
307,0.6148569583892822
308,0.5319360494613647
309,0.32650336623191833
310,0.7323474884033203
311,0.20556244254112244
312,0.4084114730358124
313,0.38685163855552673
314,0.6880162358283997
315,0.016646714881062508
316,0.6184916496276855
317,0.6300838589668274
318,0.6991870403289795
319,0.6934368014335632
320,0.5772258639335632
321,0.5834238529205322
322,0.4382568895816803
323,0.5983934998512268
324,0.5449190139770508
325,0.6399524211883545
326,0.5974860787391663
327,0.5909242630004883
328,0.6764477491378784
329,0.2851959466934204
330,0.06486430764198303
331,0.7029181718826294
332,0.6364184617996216
333,0.5213974118232727
334,0.028117453679442406
335,0.3153941035270691
336,0.5550665855407715
337,0.4485107660293579
338,0.5041993856430054
339,0.11701837182044983
340,0.08840836584568024
341,0.6621432304382324
342,0.17723892629146576
343,0.617950439453125
