index,voted
0,1.500757098197937
1,1.998733639717102
2,1.474921464920044
3,1.271918535232544
4,1.64183509349823
5,1.477822184562683
6,1.9063276052474976
7,1.7506022453308105
8,1.2968249320983887
9,1.6286506652832031
10,1.2909804582595825
11,1.9966100454330444
12,1.453425407409668
13,1.677674651145935
14,1.3421494960784912
15,1.9806462526321411
16,1.885014295578003
17,1.3830702304840088
18,1.440281629562378
19,1.376112937927246
20,1.468101143836975
21,1.3663346767425537
22,1.151885747909546
23,1.411867618560791
24,1.7278542518615723
25,1.0737462043762207
26,1.9622753858566284
27,1.4163875579833984
28,1.3656361103057861
29,1.1782371997833252
30,1.4525482654571533
31,1.804971694946289
32,1.3822240829467773
33,1.806726098060608
34,1.6296992301940918
35,1.1227827072143555
36,1.3631138801574707
37,1.5956412553787231
38,1.2192175388336182
39,1.2297453880310059
40,1.3094120025634766
41,1.9512630701065063
42,1.9721581935882568
43,1.7949780225753784
44,1.9624016284942627
45,1.4727768898010254
46,1.5834945440292358
47,1.97013521194458
48,1.3786733150482178
49,1.8770220279693604
50,1.2179749011993408
51,1.8561022281646729
52,1.8462461233139038
53,1.8431694507598877
54,1.9991320371627808
55,1.493927001953125
56,1.6592459678649902
57,1.6838856935501099
58,1.8630212545394897
59,1.4061741828918457
60,1.3990910053253174
61,1.527236819267273
62,1.3034640550613403
63,1.4104877710342407
64,1.336901307106018
65,1.5678977966308594
66,1.2880682945251465
67,1.2078320980072021
68,1.4641603231430054
69,1.5642989873886108
70,1.151719093322754
71,1.3426471948623657
72,1.1360254287719727
73,1.8052253723144531
74,1.669784665107727
75,1.0926189422607422
76,1.9538384675979614
77,1.2853472232818604
78,1.3088586330413818
79,1.3618221282958984
80,1.983741283416748
81,1.238955020904541
82,1.2444207668304443
83,1.247809886932373
84,1.765163540840149
85,1.438708782196045
86,1.6951518058776855
87,1.2176967859268188
88,1.4251461029052734
89,1.5707001686096191
90,1.9999018907546997
91,1.3102422952651978
92,1.4071813821792603
93,1.273970365524292
94,1.5500805377960205
95,1.9138630628585815
96,1.800978660583496
97,1.9912198781967163
98,1.5315473079681396
99,1.4878361225128174
100,1.1568913459777832
101,1.4469940662384033
102,1.613521933555603
103,1.3995239734649658
104,1.0209436416625977
105,1.3905067443847656
106,1.3173187971115112
107,1.3362361192703247
108,1.5254002809524536
109,1.3601808547973633
110,1.6074179410934448
111,1.3985166549682617
112,1.8753759860992432
113,1.7542296648025513
114,1.7956628799438477
115,1.9557043313980103
116,1.5853745937347412
117,1.3280704021453857
118,1.278095006942749
119,1.2216925621032715
120,1.3859772682189941
121,1.650217056274414
122,1.9997130632400513
123,1.2955487966537476
124,1.3394213914871216
125,1.3554625511169434
126,1.9987133741378784
127,1.639302372932434
128,1.9988480806350708
129,1.27525794506073
130,1.3032596111297607
131,1.0414279699325562
132,1.2952653169631958
133,1.759005069732666
134,1.9691816568374634
135,1.6901271343231201
136,1.287370204925537
137,1.9146091938018799
138,1.1812536716461182
139,1.9970920085906982
140,1.501630425453186
141,1.9314358234405518
142,1.2564133405685425
143,1.1859031915664673
144,1.4942491054534912
145,1.210125207901001
146,1.86881685256958
147,1.4666714668273926
148,1.4359179735183716
149,1.2745623588562012
150,1.3816663026809692
151,1.5617355108261108
152,1.8002798557281494
153,1.5447925329208374
154,1.3870470523834229
155,1.3902865648269653
156,1.8417549133300781
157,1.419908046722412
158,1.9882711172103882
159,1.4666013717651367
160,1.8997480869293213
161,1.35053288936615
162,1.2996718883514404
163,1.5457007884979248
164,1.8104727268218994
165,1.8302924633026123
166,1.4437463283538818
167,1.9906466007232666
168,1.4262034893035889
169,1.9984614849090576
170,1.996986985206604
171,1.5398402214050293
172,1.2868847846984863
173,1.5654255151748657
174,1.7992297410964966
175,1.8075861930847168
176,1.7779874801635742
177,1.3254607915878296
178,1.1213901042938232
179,1.9996659755706787
180,1.998577356338501
181,1.331372618675232
182,1.793871521949768
183,1.4486162662506104
184,1.3390694856643677
185,1.4646313190460205
186,1.591934084892273
187,1.3914587497711182
188,1.5357475280761719
189,1.3297946453094482
190,1.6000698804855347
191,1.474242925643921
192,1.7698144912719727
193,1.2797980308532715
194,1.221751093864441
195,1.3892507553100586
196,1.3493289947509766
197,1.1236984729766846
198,1.7157599925994873
199,1.4129726886749268
200,1.3807389736175537
201,1.516207218170166
202,1.2202222347259521
203,1.299562692642212
204,1.9998112916946411
205,1.2622767686843872
206,1.3522573709487915
207,1.1674082279205322
208,1.2232975959777832
209,1.7388931512832642
210,1.9957765340805054
211,1.407204270362854
212,1.2075252532958984
213,1.9727351665496826
214,1.1649303436279297
215,1.5658061504364014
216,1.9336397647857666
217,1.3441565036773682
218,1.2310391664505005
219,1.5436103343963623
220,1.3921808004379272
221,1.2298038005828857
222,1.8117536306381226
223,1.1943325996398926
224,1.7720975875854492
225,1.3141098022460938
226,1.6447029113769531
227,1.9991942644119263
228,1.4270122051239014
229,1.4188733100891113
230,1.4129486083984375
231,1.20853590965271
232,1.3986799716949463
233,1.8788343667984009
234,1.9982969760894775
235,1.9020181894302368
236,1.998521327972412
237,1.8438000679016113
238,1.7480632066726685
239,1.4158861637115479
240,1.4654321670532227
241,1.5370895862579346
242,1.4077174663543701
243,1.6204770803451538
244,1.5908056497573853
245,1.255815863609314
246,1.2575552463531494
247,1.667048692703247
248,1.2400774955749512
249,1.7940688133239746
250,1.8407572507858276
251,1.1719322204589844
252,1.457241415977478
253,1.750067114830017
254,1.2335150241851807
255,1.3793301582336426
256,1.373897910118103
257,1.4189269542694092
258,1.812237024307251
259,1.268937349319458
260,1.9637175798416138
261,1.6187771558761597
262,1.1797394752502441
263,1.462820291519165
264,1.3890414237976074
265,1.2258470058441162
266,1.7790608406066895
267,1.703859567642212
268,1.5944833755493164
269,1.6947628259658813
270,1.3283352851867676
271,1.2203549146652222
272,1.486086130142212
273,1.2166736125946045
274,1.2824022769927979
275,1.6361112594604492
276,1.9996213912963867
277,1.9996649026870728
278,1.980689525604248
279,1.2560455799102783
280,1.5325711965560913
281,1.6820621490478516
282,1.7237755060195923
283,1.471472978591919
284,1.4012467861175537
285,1.2514177560806274
286,1.3274390697479248
287,1.246955394744873
288,1.2666778564453125
289,1.7209599018096924
290,1.071678638458252
291,1.8830718994140625
292,1.3259738683700562
293,1.7226786613464355
294,1.3396720886230469
295,1.270033597946167
296,1.2219054698944092
297,1.1801822185516357
298,1.2270710468292236
299,1.807100772857666
300,1.828966498374939
301,1.6252073049545288
302,1.7406253814697266
303,1.3879470825195312
304,1.903128743171692
305,1.8893321752548218
306,1.3575489521026611
307,1.308316707611084
308,1.4362754821777344
309,1.8932381868362427
310,1.3616740703582764
311,1.9128257036209106
312,1.5061171054840088
313,1.5399062633514404
314,1.350782871246338
315,1.9991105794906616
316,1.2586759328842163
317,1.4993946552276611
318,1.2582001686096191
319,1.4247199296951294
320,1.4648891687393188
321,1.4428584575653076
322,1.6961485147476196
323,1.5068100690841675
324,1.5220856666564941
325,1.5263391733169556
326,1.4238080978393555
327,1.3512320518493652
328,1.4713611602783203
329,1.2610403299331665
330,1.9729124307632446
331,1.203622817993164
332,1.3314228057861328
333,1.4924986362457275
334,1.9992129802703857
335,1.6889921426773071
336,1.6102700233459473
337,1.3172101974487305
338,1.4275431632995605
339,1.9765212535858154
340,1.9610981941223145
341,1.2152034044265747
342,1.9612481594085693
343,1.5490144491195679
344,1.3852217197418213
345,1.656936526298523
346,1.3509955406188965
347,1.88392174243927
348,1.2527525424957275
349,1.2427077293395996
350,1.9892677068710327
351,1.999418020248413
352,1.28131902217865
353,1.1924875974655151
354,1.9130126237869263
355,1.2758945226669312
356,1.6765471696853638
357,1.3697086572647095
358,1.9981409311294556
359,1.2758722305297852
360,1.7515373229980469
361,1.9396973848342896
362,1.417771816253662
363,1.6260145902633667
364,1.5094647407531738
365,1.792497158050537
366,1.632013201713562
367,1.7006421089172363
368,1.3278324604034424
369,1.1910853385925293
370,1.2376961708068848
371,1.7316837310791016
372,1.3815007209777832
373,1.8678367137908936
374,1.358534574508667
375,1.9811313152313232
376,1.3691251277923584
377,1.4725937843322754
378,1.336162805557251
379,1.367447853088379
380,1.626206874847412
381,1.794559359550476
382,1.4303604364395142
383,1.4806551933288574
384,1.341530680656433
385,1.214589238166809
386,1.4015259742736816
387,1.4765878915786743
388,1.8622081279754639
389,1.3210344314575195
390,1.487633466720581
391,1.6084953546524048
392,1.446189284324646
393,1.4938714504241943
394,1.2379322052001953
395,1.595970869064331
396,1.1924495697021484
397,1.537584662437439
398,1.7027393579483032
399,1.102492094039917
400,1.5036766529083252
401,1.8439888954162598
402,1.6728577613830566
403,1.9641107320785522
404,1.4008649587631226
405,1.3731615543365479
406,1.3345985412597656
407,1.3186326026916504
408,1.3948101997375488
409,1.5601420402526855
410,1.327277421951294
411,1.381279468536377
412,1.3817870616912842
413,1.591294765472412
414,1.3508384227752686
415,1.4615713357925415
416,1.2850323915481567
417,1.9487910270690918
418,1.9997577667236328
419,1.7146435976028442
420,1.902337670326233
421,1.389801263809204
422,1.329881191253662
423,1.4438717365264893
424,1.254859447479248
425,1.2982473373413086
426,1.2534818649291992
427,1.498241901397705
428,1.4580987691879272
429,1.1790515184402466
430,1.150190830230713
431,1.2013019323349
432,1.3899660110473633
433,1.3067235946655273
434,1.3249084949493408
435,1.2864515781402588
436,1.702202558517456
437,1.5868215560913086
438,1.2292438745498657
439,1.9967103004455566
440,1.4183027744293213
441,1.3561984300613403
442,1.385432243347168
443,1.4173146486282349
444,1.1588480472564697
445,1.269813060760498
446,1.1757466793060303
447,1.3745510578155518
448,1.4203920364379883
449,1.8363903760910034
450,1.5509432554244995
