index,voted
0,1.417873501777649
1,1.9510356187820435
2,1.407235860824585
3,1.247603416442871
4,1.6806532144546509
5,1.4909093379974365
6,1.8046013116836548
7,1.4891588687896729
8,1.3439558744430542
9,1.496409296989441
10,1.3168951272964478
11,1.805168867111206
12,1.418708324432373
13,1.5247855186462402
14,1.3661609888076782
15,1.9407471418380737
16,1.6535450220108032
17,1.3959534168243408
18,1.4547865390777588
19,1.457038164138794
20,1.3014243841171265
21,1.438554048538208
22,1.1801817417144775
23,1.322716236114502
24,1.8495129346847534
25,1.1266422271728516
26,1.9232763051986694
27,1.407753825187683
28,1.3931448459625244
29,1.2189377546310425
30,1.4790600538253784
31,1.775321125984192
32,1.2738906145095825
33,1.6754399538040161
34,1.4743599891662598
35,1.1843481063842773
36,1.3901548385620117
37,1.4124940633773804
38,1.2841013669967651
39,1.3426166772842407
40,1.391567587852478
41,1.807317852973938
42,1.9143787622451782
43,1.6154955625534058
44,1.9821643829345703
45,1.3719969987869263
46,1.577775239944458
47,1.9511951208114624
48,1.4375065565109253
49,1.8482999801635742
50,1.2699549198150635
51,1.7358375787734985
52,1.5341800451278687
53,1.8479375839233398
54,1.9858627319335938
55,1.4878385066986084
56,1.473256230354309
57,1.579816460609436
58,1.7151226997375488
59,1.383427381515503
60,1.7354910373687744
61,1.4616551399230957
62,1.419398546218872
63,1.331263780593872
64,1.331668496131897
65,1.6066311597824097
66,1.366911768913269
67,1.2549461126327515
68,1.4295392036437988
69,1.4772884845733643
70,1.2575851678848267
71,1.3941237926483154
72,1.2551416158676147
73,1.7158702611923218
74,1.7206145524978638
75,1.2954423427581787
76,1.8338838815689087
77,1.3291492462158203
78,1.4808497428894043
79,1.3693552017211914
80,1.9493275880813599
81,1.3084430694580078
82,1.3820159435272217
83,1.4032557010650635
84,1.7425041198730469
85,1.4295063018798828
86,1.6767823696136475
87,1.3680485486984253
88,1.3188047409057617
89,1.5946028232574463
90,1.9905521869659424
91,1.320404052734375
92,1.2637795209884644
93,1.3347419500350952
94,1.4942152500152588
95,1.7761861085891724
96,1.4911787509918213
97,1.95414137840271
98,1.4369783401489258
99,1.5184600353240967
100,1.2150683403015137
101,1.4313889741897583
102,1.677017331123352
103,1.3969504833221436
104,1.2271422147750854
105,1.3712599277496338
106,1.4087445735931396
107,1.3942099809646606
108,1.6118515729904175
109,1.3179218769073486
110,1.6118773221969604
111,1.294222354888916
112,1.8117600679397583
113,1.8125108480453491
114,1.8821169137954712
115,1.8570256233215332
116,1.44753897190094
117,1.2681550979614258
118,1.2705775499343872
119,1.319305419921875
120,1.3354917764663696
121,1.7336615324020386
122,1.9816877841949463
123,1.2528880834579468
124,1.3249953985214233
125,1.4911214113235474
126,1.9904978275299072
127,1.723557949066162
128,1.974629521369934
129,1.4618778228759766
130,1.2606111764907837
131,1.193841814994812
132,1.305544376373291
133,1.7760659456253052
134,1.9894864559173584
135,1.8690109252929688
136,1.2561938762664795
137,1.568620204925537
138,1.31162691116333
139,1.9821860790252686
140,1.4165927171707153
