index,voted
0,1.9731818437576294
1,1.9970929622650146
2,1.9288325309753418
3,1.289023756980896
4,1.9917867183685303
5,1.5436968803405762
6,1.9456647634506226
7,1.6079680919647217
8,1.2392797470092773
9,1.9892473220825195
10,1.2620363235473633
11,1.9594817161560059
12,1.4919888973236084
13,1.9525775909423828
14,1.6946667432785034
15,1.9998520612716675
16,1.9809978008270264
17,1.339085340499878
18,1.4450263977050781
19,1.6005966663360596
20,1.653956413269043
21,1.677219033241272
22,1.7058964967727661
23,1.3942838907241821
24,1.9969096183776855
25,1.1624317169189453
26,1.9996578693389893
27,1.637086033821106
28,1.703396201133728
29,1.5615692138671875
30,1.8780028820037842
31,1.976615071296692
32,1.1378304958343506
33,1.4454833269119263
34,1.9731801748275757
35,1.0503637790679932
36,1.4141571521759033
37,1.4977995157241821
38,1.397161841392517
39,1.423869252204895
40,1.585537314414978
41,1.931888461112976
42,1.988643765449524
43,1.5578011274337769
44,1.9975311756134033
45,1.3373398780822754
46,1.9566117525100708
47,1.9960153102874756
48,1.9331260919570923
49,1.9984806776046753
50,1.5124744176864624
51,1.9953434467315674
52,1.7147446870803833
53,1.9814271926879883
54,1.9994843006134033
55,1.7218657732009888
56,1.6984589099884033
57,1.9345591068267822
58,1.9905074834823608
59,1.4128504991531372
60,1.9694321155548096
61,1.5042752027511597
62,1.6869746446609497
63,1.4032933712005615
64,1.3203293085098267
65,1.7839683294296265
66,1.4091154336929321
67,1.7362902164459229
68,1.8481223583221436
69,1.932424545288086
70,1.2535789012908936
71,1.5716848373413086
72,1.2226539850234985
73,1.9911209344863892
74,1.9735608100891113
75,1.5762876272201538
76,1.5580774545669556
77,1.426588535308838
78,1.9409854412078857
79,1.3710834980010986
80,1.9992674589157104
81,1.5208759307861328
82,1.7151342630386353
83,1.4959839582443237
84,1.9961414337158203
85,1.4716395139694214
86,1.7341043949127197
87,1.3917768001556396
88,1.7299919128417969
89,1.9981545209884644
90,1.9996131658554077
91,1.389265775680542
92,1.4157264232635498
93,1.2604666948318481
94,1.8079149723052979
95,1.9925049543380737
96,1.726635456085205
97,1.9999349117279053
98,1.4221885204315186
99,1.8372437953948975
100,1.0650227069854736
101,1.5833067893981934
102,1.9877725839614868
103,1.3607288599014282
104,1.8008935451507568
105,1.419321060180664
106,1.7663367986679077
107,1.535747766494751
108,1.9193755388259888
109,1.349798321723938
110,1.8700627088546753
111,1.264790654182434
112,1.9777781963348389
113,1.9611812829971313
114,1.9986497163772583
115,1.9900622367858887
116,1.8898653984069824
117,1.3786377906799316
118,1.2731834650039673
119,1.7469807863235474
120,1.373116374015808
121,1.5314240455627441
122,1.999487280845642
123,1.2438409328460693
124,1.3278340101242065
125,1.6870545148849487
126,1.999556303024292
127,1.954444408416748
128,1.9995477199554443
129,1.9495664834976196
130,1.4769700765609741
131,1.4358340501785278
132,1.2943031787872314
133,1.9828689098358154
134,1.9993561506271362
135,1.9992872476577759
136,1.2228082418441772
137,1.967719316482544
138,1.1563385725021362
139,1.9994356632232666
140,1.5141922235488892
141,1.970718264579773
142,1.1940054893493652
143,1.5788819789886475
144,1.924567699432373
145,1.5665613412857056
146,1.7044044733047485
147,1.1200599670410156
148,1.8312100172042847
149,1.3867512941360474
150,1.310105800628662
151,1.4762966632843018
152,1.9709829092025757
153,1.949576735496521
154,1.3493800163269043
155,1.8041266202926636
156,1.916029691696167
157,1.627360463142395
158,1.9998749494552612
159,1.691478967666626
160,1.9737260341644287
161,1.5895437002182007
162,1.3198635578155518
163,1.6678322553634644
164,1.9294538497924805
165,1.9311766624450684
