index,voted
0,0.7134129038683608
1,0.8254051826293901
2,0.45430246557201165
3,0.28219434511418506
4,0.7347843027186756
5,0.4943980237493154
6,0.8587050757361057
7,0.52988296127404
8,0.34721452154330196
9,0.5337509009512116
10,0.3656546362310035
11,0.7907933649405312
12,0.4585183204942494
13,0.5116849040198092
14,0.4079832982803505
15,0.9341329822316023
16,0.8227437339277281
17,0.33802445732063396
18,0.42651561100419066
19,0.4269198380425828
20,0.4664926988888693
21,0.46832455427840786
22,0.2989741003516093
23,0.3432010945929139
24,0.697140901384245
25,0.3014847025855691
26,0.9332847481546128
27,0.5063735637419141
28,0.44974336938345144
29,0.38793291057326734
30,0.4929851980156437
31,0.7429476257193447
32,0.2991912444269294
33,0.5703731087798405
34,0.4738173043227354
35,0.3011543346922
36,0.35145597792465255
37,0.5000567994884295
38,0.4080696559284183
39,0.38176966158920145
40,0.40552897689787804
41,0.8185284822277505
42,0.7789093803020355
43,0.5913898064845127
44,0.9371362278730265
45,0.3491919294380594
46,0.73443643416235
47,0.9343641474892784
48,0.4545312380187053
49,0.8415779267558579
50,0.31480804723513806
51,0.8552217385087122
52,0.4347537924177633
53,0.7843643769446629
54,0.938869812064031
55,0.48806990889737056
56,0.5568568510015582
57,0.5413408970115123
58,0.8317872438272322
59,0.36012785846337225
60,0.8944086469077572
61,0.4963324424754948
62,0.5213350335249095
63,0.5581332057339654
64,0.3878359296424825
65,0.7244874161100846
66,0.3560832325249863
67,0.35008797875510406
68,0.43944762242709745
69,0.4880771898018095
70,0.3325235835417414
71,0.47499094304758227
72,0.32767713455643
73,0.7836210642574711
74,0.856676180483691
75,0.49843619657730887
76,0.6278569195307523
77,0.34706559010616267
78,0.537041078095901
79,0.3887328844035596
80,0.9184368010695183
81,0.3967716092323162
82,0.4489435198427195
83,0.38156599611680414
84,0.7610497295405428
85,0.4316813237092161
86,0.7703699744980921
87,0.403638638442819
88,0.3550192203066468
89,0.7290325321525488
90,0.9397396403020203
91,0.3841156310634425
92,0.34126787825329075
93,0.35004225058164795
94,0.5463874730816627
95,0.7763747340380709
96,0.5055053745183928
97,0.865864007615931
98,0.5440075506438815
99,0.536476688206758
100,0.31906456175566544
101,0.4159312330657453
102,0.7361355719733631
103,0.358048940917452
104,0.31391277449791555
105,0.40569682862449763
106,0.35063410297787256
107,0.4926437747242326
108,0.7637728001336942
109,0.34002676699884915
110,0.5819669335767484
111,0.30213852080651626
112,0.7923383448618262
113,0.7784715294872192
114,0.797987597985346
115,0.9358659532174778
116,0.44294247547004817
117,0.3281398505364546
118,0.30952714573810525
119,0.37110393538985526
120,0.3768764657698869
121,0.7496915385142062
122,0.9367473334327732
123,0.3133770150524863
124,0.35633200822225
125,0.604481487228039
126,0.938566458913028
127,0.7435053163230726
128,0.9326029267274834
129,0.5194014094488233
130,0.38361568885613645
131,0.41120449908043916
132,0.3200769165008292
133,0.7830325991400924
134,0.9264667890331969
135,0.8891642371962464
136,0.3155896594177756
137,0.8081076021990995
138,0.32090308898002684
139,0.9392229632781536
140,0.4954907227388195
141,0.8551924359269046
142,0.27311724567457235
143,0.35928281402104967
144,0.5013448726461006
145,0.4272833664993637
146,0.7733678811224152
147,0.30677439805590273
148,0.48821886960283145
149,0.5407070473809441
150,0.3915179638347665
151,0.3837286219305947
152,0.7543055085596765
153,0.47407954284800286
154,0.5642273478995975
155,0.47182150598531936
156,0.8581229281922278
157,0.44917648442644253
158,0.921637679177417
159,0.4916043505071991
160,0.791480812940483
161,0.41646587401377577
162,0.39029645147537984
163,0.4666095899276151
164,0.7190112755892997
165,0.4871056803882123
166,0.5155687115993769
167,0.8194617215187762
168,0.43461922678630344
169,0.9363603271646095
170,0.9389310186074347
171,0.41547684836255544
172,0.37188522270051283
173,0.7659165266350264
174,0.7303506267474777
175,0.7512133610543922
176,0.7931276487375218
177,0.45657865802359787
178,0.291182959313232
179,0.9295396880662764
180,0.9375691946444649
181,0.4853158040485699
182,0.9228744867577594
183,0.3912632411033585
184,0.34537908994105876
185,0.4168218823932951
186,0.5188696504187826
187,0.7414751646861993
188,0.7464960748128743
189,0.5512515409806665
190,0.5678651617471702
191,0.6831229505002182
192,0.7039544052649461
193,0.33144853711310873
194,0.4686085115293738
195,0.32730988801823635
196,0.3652116688665572
197,0.3005064644554184
198,0.35550014676119895
199,0.5332713233977647
200,0.4073081880484876
201,0.48868670891731886
202,0.35455223978414946
203,0.30586240674663456
204,0.9377859632005355
205,0.3020206601135287
206,0.3711808568941831
207,0.34104078644225033
208,0.29546059258809015
209,0.7483934342359243
210,0.9378247103999652
211,0.4862583101780089
212,0.3202701360411133
213,0.9367555757637012
214,0.3572302759660649
215,0.44111823402149436
216,0.7342153326922565
217,0.3769228768171677
218,0.31405437423908183
219,0.32353203842285855
220,0.47898780406955777
221,0.4157565730092034
222,0.7711535806036925
223,0.3576477404212285
224,0.4433144959925378
225,0.3579564202925515
226,0.4546590510294088
227,0.9344567430577749
228,0.46600729718308836
229,0.40749483889829996
230,0.3844281964505948
231,0.35953951280466667
232,0.3584352199468724
233,0.7675990694072674
234,0.9387817203349227
235,0.7294592410505354
236,0.9126969554641325
237,0.7486438562240272
238,0.7456037193166499
239,0.44585981631083876
240,0.7035352665976198
241,0.5077713368509913
242,0.32658053887859956
243,0.6850551455971122
244,0.4233980329651921
245,0.3882307558611286
246,0.3443619971483117
247,0.6000639870828388
248,0.3911278174699362
249,0.7630132602696585
250,0.7759173372210839
251,0.48227609631487295
252,0.45523908510350103
253,0.5969597970010682
254,0.3039185339574345
255,0.3650599535828122
256,0.3291742421719729
257,0.3576917315329763
258,0.8184522271782029
259,0.4115708617095798
260,0.9324634601626268
261,0.47043004100429453
262,0.43591105094097743
263,0.6927806552301641
264,0.38996432716643836
265,0.32205540791214377
266,0.7887159438511067
267,0.831356052404557
268,0.4870984097992853
269,0.8470651510078447
270,0.3811595320567947
271,0.4342028695561374
272,0.543207602636115
273,0.39131276307363955
274,0.412331317855131
275,0.5446538704724451
276,0.941935544365237
277,0.9386801054766847
278,0.4224734665937895
279,0.34225345634696913
280,0.4422964591624634
281,0.7787858305789945
282,0.7181164403366986
283,0.4573908498472018
284,0.3959628320542565
285,0.4552412311165483
286,0.3316189752384937
287,0.3623035831428951
288,0.28273943729266693
289,0.8148250419479511
290,0.3131873949724945
291,0.7358893705148687
292,0.3580150415805912
293,0.5484969398129531
294,0.5022760768929192
295,0.40073180671987635
296,0.37730984985409693
297,0.2763264868003701
298,0.39236433963144857
299,0.7728616636484718
300,0.7817501276492189
301,0.7764977354733036
302,0.7561182565350318
303,0.4893605070659669
304,0.938123239400111
305,0.7871950960749236
306,0.49575694593517816
307,0.4051719052727411
308,0.5115895185223611
309,0.701872702041617
310,0.4575819209244969
311,0.7483515667571357
312,0.5232407495246332
313,0.7767395776112898
314,0.3961049560998043
315,0.9376834627714196
316,0.44535975048737286
317,0.4432395122142598
318,0.5099178487098072
319,0.3800946392626704
320,0.44236678360374054
321,0.4408497067382579
322,0.5230922037462216
323,0.4822017742590822
324,0.5415206292597003
325,0.3906146673355368
326,0.3927486764730087
327,0.404144182079882
328,0.34994262747895233
329,0.8155562537110612
330,0.9280971657318083
331,0.3507725736822448
332,0.3704485266866305
333,0.7324618359582578
334,0.9387967613775603
335,0.7364978293000082
336,0.4267585356349379
337,0.6328745160211032
338,0.528959197137997
339,0.855492009753083
340,0.8523844687353324
341,0.30667316532595273
342,0.7365661769498029
343,0.35151655450682917
344,0.5882206171524549
345,0.42218086462751564
